00:01:28	1	::1
00:01:28	1	::1
00:01:28	1	::1
00:01:28	1	::1
00:01:29	2	::1
00:01:29	2	::1
00:01:30	2	::1
00:01:30	2	::1
00:01:30	2	::1
00:01:30	3	::1
00:01:31	3	::1
00:01:31	3	::1
00:01:31	4	::1
00:01:32	4	::1
00:01:32	4	::1
00:01:49	4	::1
00:01:49	4	::1
00:01:49	4	::1
00:01:50	5	::1
00:01:50	5	::1
00:01:50	5	::1
00:01:50	5	::1
00:01:50	5	::1
